usgs_id,shakemap_version,adm2_id,nombre,lon,lat,mmi_max,pop_mmi6p,pop_mmi7p,pop_mmi8p,pop_65p_mmi7p,pop_65p_mmi6p,bld_mmi6p,built_m2_mmi6p,health_mmi6p,edu_mmi6p,road_km_mmi6p,road_km_principal_mmi6p,bld_mmi7p,built_m2_mmi7p,health_mmi7p,edu_mmi7p,road_km_mmi7p,road_km_principal_mmi7p,ls_pop_expuesta_mmi6p,lq_pop_expuesta_mmi6p,flags_calidad
#meta+id+event,#meta+version,#adm2+code,#adm2+name,#geo+lon,#geo+lat,#indicator+mmi+max,#population+mmi6,#population+mmi7,#population+mmi8,#population+age65+mmi7,#population+age65+mmi6,#infra+buildings+mmi6,#infra+built+area+mmi6,#infra+health+mmi6,#infra+education+mmi6,#infra+roads+km+mmi6,#infra+roads+km+primary+mmi6,#infra+buildings+mmi7,#infra+built+area+mmi7,#infra+health+mmi7,#infra+education+mmi7,#infra+roads+km+mmi7,#infra+roads+km+primary+mmi7,#population+landslide+mmi6,#population+liquefaction+mmi6,#meta+flags
us6000t7zp,15,VE2207,La Trinidad,-68.742502,10.231649,7.0,24800.116239912808,8068.403950177133,0.0,287.73452624321067,943.1574726472928,7585.0,799494.0,1,1,78.46272028588173,5.647648614001829,1775.0,227753.0,1,0,16.78215468371475,0.8202717871454847,0.0,2.9194881916046143,discrepancia_poblacional
us6000t7zp,15,VE1521,Zamora,-66.486408,10.459518,7.0,235635.5447361851,2704.8582599628717,0.0,717.1069047237613,28330.662817585762,48819.0,8680924.0,12,29,645.4169415276561,81.86256358461989,760.0,185443.0,0,0,15.867495528703266,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE2202,Bolívar,-68.898183,10.45668,7.5,32328.499824461527,2592.7061946894974,0.0,175.9729939908625,1448.0626310187658,16450.0,1138075.0,0,0,320.15258485340325,41.62767635370771,4517.0,224503.0,0,0,103.23145589051916,19.533191001551664,0.0,451.1199024915695,discrepancia_poblacional
us6000t7zp,15,VE0503,Girardot,-67.595147,10.350205,7.5,422130.64298914187,1633.6225647013634,0.0,363.74898680458557,36112.547541103275,96734.0,19125608.0,68,86,876.0637507389869,102.73508591151298,4065.0,338683.0,1,0,28.417777174516857,5.854971190224064,0.0,4809.206837370992,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE0801,Bejuma,-68.259751,10.23805,7.5,71416.28805919178,923.0880045853555,0.0,75.38886198793898,3758.244811629751,24727.0,3300361.0,2,25,300.1565751352106,36.01142360168902,812.0,31340.0,0,1,26.089986581261588,8.110351740137428,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE0511,Santiago Mariño,-67.48899,10.369908,7.5,290349.01792803966,762.4000113047659,0.0,75.37867400657512,20216.33577916197,63484.0,11462332.0,11,16,572.7340308376331,49.16971115250821,1383.0,105583.0,0,0,10.65995454864067,0.0,0.6690616309642792,13726.837357096374,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE0514,Tovar,-67.335125,10.401815,7.5,13109.856966479216,689.5997774749994,0.0,46.075974075540785,1062.9050684884687,13644.0,572829.0,3,1,385.0521131521832,19.735519207697223,547.0,26404.0,0,0,19.423431442813868,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE1511,Independencia,-66.609651,10.185638,6.0,140301.26520165429,0.0,0.0,0.0,28837.177784112126,44325.0,6369271.0,4,1,305.2481974151954,33.403927906019774,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us6000t7zp,15,VE1102,Bolívar,-69.691895,11.061432,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE0908,Ezequiel Zamora,-68.642901,9.734956,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE1304,Jiménez,-69.614725,9.930113,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zp,15,VE0501,Bolívar,-67.413778,10.236946,6.0,70129.60591267422,0.0,0.0,0.0,3320.044593469889,10017.0,1517604.0,0,2,80.72317364656487,22.60195620207631,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE0309,Juan Manuel Cajigal,-65.302144,9.643409,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zp,15,VE1208,Francisco de Miranda,-67.295105,8.73951,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
