usgs_id,shakemap_version,adm2_id,nombre,lon,lat,mmi_max,pop_mmi6p,pop_mmi7p,pop_mmi8p,pop_65p_mmi7p,pop_65p_mmi6p,bld_mmi6p,built_m2_mmi6p,health_mmi6p,edu_mmi6p,road_km_mmi6p,road_km_principal_mmi6p,bld_mmi7p,built_m2_mmi7p,health_mmi7p,edu_mmi7p,road_km_mmi7p,road_km_principal_mmi7p,ls_pop_expuesta_mmi6p,lq_pop_expuesta_mmi6p,flags_calidad
#meta+id+event,#meta+version,#adm2+code,#adm2+name,#geo+lon,#geo+lat,#indicator+mmi+max,#population+mmi6,#population+mmi7,#population+mmi8,#population+age65+mmi7,#population+age65+mmi6,#infra+buildings+mmi6,#infra+built+area+mmi6,#infra+health+mmi6,#infra+education+mmi6,#infra+roads+km+mmi6,#infra+roads+km+primary+mmi6,#infra+buildings+mmi7,#infra+built+area+mmi7,#infra+health+mmi7,#infra+education+mmi7,#infra+roads+km+mmi7,#infra+roads+km+primary+mmi7,#population+landslide+mmi6,#population+liquefaction+mmi6,#meta+flags
us7000jl3s,7,EC0912,Naranjito,-79.399428,-2.154048,6.0,45723.51596469898,0.0,0.0,0.0,3811.9361547905623,12542.0,2248356.0,3,5,430.10538119237214,28.218407508278336,0.0,0.0,0,0,0.0,0.0,0.0,271.2765306532383,"construido_no_mapeado,discrepancia_poblacional"
us7000jl3s,7,EC2402,La Libertad,-80.894621,-2.239484,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0102,Girón,-79.158374,-3.179459,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us7000jl3s,7,EC0710,Piñas,-79.780246,-3.703507,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0906,Daule,-79.935836,-1.905587,6.0,22834.071614797693,0.0,0.0,0.0,8722.97592378436,32843.0,4600962.0,35,18,399.9763379912911,34.489975959978864,0.0,0.0,0,0,0.0,0.0,0.0,0.0,construido_no_mapeado
us7000jl3s,7,EC1310,Paján,-80.401038,-1.667785,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0907,Durán,-79.78936,-2.229173,6.5,293068.93598122336,0.0,0.0,0.0,19026.38287934975,72773.0,12908567.0,102,61,805.558457238319,71.17401471049632,0.0,0.0,0,0,0.0,0.0,0.0,2331.4988722503185,"discrepancia_poblacional,construido_no_mapeado"
us7000jl3s,7,EC0303,Cañar,-79.047424,-2.502109,6.0,69.0478188348934,0.0,0.0,0.0,11.794279998557613,55.0,4904.0,0,0,6.0785719102259925,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC1209,Palenque,-79.716694,-1.333455,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us7000jl3s,7,EC1204,Puebloviejo,-79.545163,-1.545063,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional"
us7000jl3s,7,EC0107,San Fernando,-79.268602,-3.133627,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0711,Portovelo,-79.501641,-3.741105,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC1105,Chaguarpamba,-79.670679,-3.853339,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us7000jl3s,7,EC0105,Paute,-78.742477,-2.752237,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0305,El Tambo,-78.918943,-2.491838,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0713,Zaruma,-79.520621,-3.545919,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us7000jl3s,7,EC0702,Arenillas,-80.086896,-3.602373,6.5,27711.585587313864,0.0,0.0,0.0,2599.5196302681015,19554.0,2343980.0,19,25,495.67416156541935,67.7301475940377,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us7000jl3s,7,EC0704,Balsas,-79.837632,-3.768994,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0115,Camilo Ponce enríquez,-79.672229,-3.050712,6.5,16947.828823987395,0.0,0.0,0.0,809.5780817337491,5449.0,1106359.0,15,10,107.52217482770786,2.882076648563252,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0108,Santa Isabel,-79.407409,-3.144378,6.5,1394.4436324834824,0.0,0.0,0.0,100.87172787006591,943.0,67511.0,0,3,28.801857286158207,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us7000jl3s,7,EC0706,El Guabo,-79.7824,-3.167038,6.5,57273.17647451069,0.0,0.0,0.0,4166.275524641324,24040.0,3563846.0,9,3,393.6939129144119,26.921401014995684,0.0,0.0,0,0,0.0,0.0,0.0,962.1496323607862,"discrepancia_poblacional,construido_no_mapeado"
us7000jl3s,7,EC0104,Nabón,-79.117964,-3.329612,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us7000jl3s,7,EC0920,San Jacinto de Yaguachi,-79.678047,-2.149899,6.5,74539.90179289039,0.0,0.0,0.0,5799.37336361971,31198.0,4585607.0,6,9,686.9383370690572,97.55881463025091,0.0,0.0,0,0,0.0,0.0,0.0,26791.516845147125,
us7000jl3s,7,EC0927,General  Antonio Elizalde,-79.199585,-2.160149,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,construido_no_mapeado
us7000jl3s,7,EC0923,Coronel Marcelino Maridueña,-79.38213,-2.239489,6.0,14060.250619942322,0.0,0.0,0.0,1448.907970936164,4223.0,905461.0,0,3,344.1606891901849,10.151447162252643,0.0,0.0,0,0,0.0,0.0,0.0,12834.029269296676,"construido_no_mapeado,construido_no_mapeado,discrepancia_poblacional"
us7000jl3s,7,EC0304,La Troncal,-79.358114,-2.438038,6.5,55231.466600103304,0.0,0.0,0.0,4491.301855422745,16911.0,3339267.0,25,39,409.18053819935557,45.82786150490274,0.0,0.0,0,0,0.0,0.0,0.0,670.3695430718362,"construido_no_mapeado,discrepancia_poblacional"
us7000jl3s,7,EC0302,Biblián,-78.948643,-2.672288,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0903,Balao,-79.72653,-2.893005,6.5,26494.297575648874,0.0,0.0,0.0,1857.2777811318247,11090.0,1358737.0,5,7,232.18648114818023,5.25189924770626,0.0,0.0,0,0,0.0,0.0,0.0,687.7643804140389,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us7000jl3s,7,EC1203,Montalvo,-79.319152,-1.807379,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,construido_no_mapeado
us7000jl3s,7,EC1207,Ventanas,-79.414846,-1.370367,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0919,Salitre,-79.802391,-1.806709,6.0,11.741825569421053,0.0,0.0,0.0,2.9623710040068545,9.0,767.0,0,0,0.37981274825293876,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0913,Palestina,-79.917462,-1.634555,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0916,Samborondón,-79.779075,-1.996045,6.0,74165.42159074545,0.0,0.0,0.0,9334.084682827812,33633.0,7056843.0,27,56,584.6207456484119,48.128736473394085,0.0,0.0,0,0,0.0,0.0,0.0,9180.932519716676,discrepancia_poblacional
us7000jl3s,7,EC0202,Chillanes,-79.124885,-2.016846,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC1208,Vinces,-79.731915,-1.522646,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0921,Playas,-80.437961,-2.557697,6.5,54366.44140038453,0.0,0.0,0.0,4579.716940480299,28778.0,2969965.0,11,3,312.64123532477805,37.372422227250084,0.0,0.0,0,0,0.0,0.0,0.0,0.0,construido_no_mapeado
us7000jl3s,7,EC0712,Santa Rosa,-79.991731,-3.444999,6.5,74070.57189168502,0.0,0.0,0.0,6942.785516957595,33629.0,4421901.0,22,27,415.6242039796598,58.47093798512736,0.0,0.0,0,0,0.0,0.0,0.0,39.349325489252806,"discrepancia_poblacional,construido_no_mapeado"
us7000jl3s,7,EC1904,Yacuambi,-78.96752,-3.607395,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0909,El Triunfo,-79.366095,-2.316502,6.5,60177.37784834951,0.0,0.0,0.0,4386.374016415898,20802.0,3151234.0,12,12,607.3915600947174,72.6302560876989,0.0,0.0,0,0,0.0,0.0,0.0,51198.597400287166,construido_no_mapeado
us7000jl3s,7,EC0101,Cuenca,-79.220596,-2.86769,6.5,4124.828943816014,0.0,0.0,0.0,210.72729912637988,1868.0,192336.0,0,2,45.25401824064582,0.664052908326987,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us7000jl3s,7,EC0109,Sígsig,-78.85375,-3.129947,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us7000jl3s,7,EC0701,Machala,-79.945507,-3.310348,6.5,290022.6315193232,0.0,0.0,0.0,23924.231106979,81195.0,13181116.0,128,75,920.5798027304033,116.62876319947414,0.0,0.0,0,0,0.0,0.0,0.0,24.74834581464529,discrepancia_poblacional
us7000jl3s,7,EC0708,Marcabelí,-79.931951,-3.780087,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC1201,Babahoyo,-79.436262,-1.835654,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional"
us7000jl3s,7,EC0914,Pedro Carbo,-80.289256,-1.85073,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0922,Simón Bolívar,-79.407625,-2.03792,6.0,8974.006767264567,0.0,0.0,0.0,942.1557533001655,4316.0,665664.0,0,1,208.6526114457062,2.143303626797976,0.0,0.0,0,0,0.0,0.0,0.0,397.493810582906,construido_no_mapeado
us7000jl3s,7,EC0910,Milagro,-79.561173,-2.117929,6.0,206816.14947658777,0.0,0.0,0.0,18421.33268431973,58654.0,9985363.0,33,80,805.8883491065661,56.52974964743244,0.0,0.0,0,0,0.0,0.0,0.0,110834.10828688182,
us7000jl3s,7,EC0904,Balzar,-79.90674,-1.291561,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,construido_no_mapeado
us7000jl3s,7,EC0905,Colimes,-80.087631,-1.530816,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0103,Gualaceo,-78.778397,-2.917036,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0705,Chilla,-79.627451,-3.441808,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC2403,Salinas,-80.91887,-2.260861,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC1212,Mocache,-79.549865,-1.189581,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us7000jl3s,7,EC0901,Guayaquil,-80.070969,-2.500294,6.5,3097690.9360329895,0.0,0.0,0.0,218276.23915055624,511426.0,83844885.0,1175,1014,6435.007956843902,590.4106706425669,0.0,0.0,0,0,0.0,0.0,0.0,269551.350101592,"discrepancia_poblacional,construido_no_mapeado"
