usgs_id,shakemap_version,adm2_id,nombre,mmi_max,pop_mmi6p,pop_mmi7p,pop_mmi8p,pop_65p_mmi7p,bld_mmi7p,health_mmi7p,edu_mmi7p,road_km_mmi7p,ls_pop_expuesta,lq_pop_expuesta,flags_calidad
#meta+id+event,#meta+version,#adm2+code,#adm2+name,#indicator+mmi+max,#population+mmi6,#population+mmi7,#population+mmi8,#population+age65+mmi7,#infra+buildings+mmi7,#infra+health+mmi7,#infra+education+mmi7,#infra+roads+km+mmi7,#population+landslide,#population+liquefaction,#meta+flags
us6000tjl2,7,05034,ANDES,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,19137,CALDONO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,19212,CORINTO,6.0,365.46060187369585,0.0,0.0,0.0,0,0,0,0.0,0.0,358.8245336189866,discrepancia_poblacional
us6000tjl2,7,73152,CASABIANCA,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
us6000tjl2,7,73283,FRESNO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,25572,PUERTO SALGAR,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,27025,ALTO BAUDÓ,6.5,36217.244052782655,0.0,0.0,0.0,0,0,0,0.0,0.0,7566.5792617201805,"discrepancia_poblacional,revisar_sin_edificios,discrepancia_poblacional"
us6000tjl2,7,27073,BAGADÓ,6.5,8068.387775033712,0.0,0.0,0.0,0,0,0,0.0,0.0,3031.2930791676044,discrepancia_poblacional
us6000tjl2,7,27160,CÉRTEGUI,6.5,10966.794974319637,0.0,0.0,0.0,0,0,0,0.0,0.0,10137.690554276109,"revisar_sin_edificios,discrepancia_poblacional,discrepancia_poblacional"
us6000tjl2,7,27580,RÍO IRÓ,6.5,7956.58040201664,0.0,0.0,0.0,0,0,0,0.0,0.0,2469.9567672014236,discrepancia_poblacional
us6000tjl2,7,05360,ITAGÜÍ,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05044,ANZÁ,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,17013,AGUADAS,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05313,GRANADA,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05347,HELICONIA,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05364,JARDÍN,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05576,PUEBLORRICO,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05631,SABANETA,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05649,SAN CARLOS,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
us6000tjl2,7,05652,SAN FRANCISCO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05664,SAN PEDRO DE LOS MILAGROS,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05679,SANTA BÁRBARA,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05686,SANTA ROSA DE OSOS,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05690,SANTO DOMINGO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05792,TARSO,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05809,TITIRIBÍ,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05266,ENVIGADO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05856,VALPARAÍSO,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,25214,COTA,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,25430,MADRID,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,27099,BOJAYÁ,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2963.1690621972084,discrepancia_poblacional
us6000tjl2,7,76863,VERSALLES,7.0,5105.169274983928,0.0,0.0,5.290231024664536,51,0,0,0.7857492315458321,0.0,0.0,
us6000tjl2,7,73030,AMBALEMA,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,73168,CHAPARRAL,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,73319,GUAMO,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,102.73091011866927,discrepancia_poblacional
us6000tjl2,7,73408,LÉRIDA,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,73443,SAN SEBASTIÁN DE MARIQUITA,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05088,BELLO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05237,DONMATÍAS,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,76275,FLORIDA,6.0,10421.890287405811,0.0,0.0,0.0,0,0,0,0.0,0.0,603.3686733320355,discrepancia_poblacional
us6000tjl2,7,76364,JAMUNDÍ,6.5,170715.27075494733,0.0,0.0,0.0,0,0,0,0.0,0.0,160827.19736533053,discrepancia_poblacional
us6000tjl2,7,73043,ANZOÁTEGUI,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,73067,ATACO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,3678.2305584922433,discrepancia_poblacional
us6000tjl2,7,73870,VILLAHERMOSA,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
us6000tjl2,7,76130,CANDELARIA,6.5,85936.97800188698,0.0,0.0,0.0,0,0,0,0.0,0.0,64168.004296021536,discrepancia_poblacional
us6000tjl2,7,76233,DAGUA,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,76243,EL ÁGUILA,6.5,7717.776469737291,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,76306,GINEBRA,6.0,568.7236735969782,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,19513,PADILLA,6.0,4777.424762034789,0.0,0.0,0.0,0,0,0,0.0,0.0,4668.839329775423,
us6000tjl2,7,68101,BOLÍVAR,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,73347,HERVEO,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,19130,CAJIBÍO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,19845,VILLA RICA,6.5,13862.050883759744,0.0,0.0,0.0,0,0,0,0.0,0.0,13862.050883759744,discrepancia_poblacional
us6000tjl2,7,05197,COCORNÁ,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05101,CIUDAD BOLÍVAR,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,73411,LÍBANO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05055,ARGELIA,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
us6000tjl2,7,27205,CONDOTO,6.5,13659.638392720371,0.0,0.0,0.0,0,0,0,0.0,0.0,12450.556727122515,discrepancia_poblacional
us6000tjl2,7,17388,LA MERCED,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,17662,SAMANÁ,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,17777,SUPÍA,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,41799,TELLO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,66594,QUINCHÍA,6.0,771.4072109162807,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,25260,EL ROSAL,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,25269,FACATATIVÁ,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,25307,GIRARDOT,5.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,25488,NILO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,25754,SOACHA,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
us6000tjl2,7,25799,TENJO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,25885,YACOPÍ,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
us6000tjl2,7,05837,TURBO,5.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,discrepancia_poblacional
