usgs_id,shakemap_version,adm2_id,nombre,lon,lat,mmi_max,pop_mmi6p,pop_mmi7p,pop_mmi8p,pop_65p_mmi7p,pop_65p_mmi6p,bld_mmi6p,built_m2_mmi6p,health_mmi6p,edu_mmi6p,road_km_mmi6p,road_km_principal_mmi6p,bld_mmi7p,built_m2_mmi7p,health_mmi7p,edu_mmi7p,road_km_mmi7p,road_km_principal_mmi7p,ls_pop_expuesta_mmi6p,lq_pop_expuesta_mmi6p,flags_calidad
#meta+id+event,#meta+version,#adm2+code,#adm2+name,#geo+lon,#geo+lat,#indicator+mmi+max,#population+mmi6,#population+mmi7,#population+mmi8,#population+age65+mmi7,#population+age65+mmi6,#infra+buildings+mmi6,#infra+built+area+mmi6,#infra+health+mmi6,#infra+education+mmi6,#infra+roads+km+mmi6,#infra+roads+km+primary+mmi6,#infra+buildings+mmi7,#infra+built+area+mmi7,#infra+health+mmi7,#infra+education+mmi7,#infra+roads+km+mmi7,#infra+roads+km+primary+mmi7,#population+landslide+mmi6,#population+liquefaction+mmi6,#meta+flags
us6000t7zc,9,VE2209,Nirgua,-68.64184,10.05568,7.5,42712.64335312694,0.0,0.0,0.0,3410.436821297981,29996.0,2994521.0,0,3,721.0964892625321,66.03388594776274,404.0,0.0,0,0,20.28241651498481,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zc,9,VE2202,Bolívar,-68.898183,10.45668,7.0,32328.499824461527,0.0,0.0,0.0,2579.5025342881763,16469.0,1138075.0,0,0,478.6133194616399,55.14223379191964,219.0,0.0,0,0,18.46997699741104,0.0,0.0,310.141469091177,discrepancia_poblacional
us6000t7zc,9,VE2210,Peña,-69.106765,10.051532,6.5,65679.86577528296,0.0,0.0,0.0,5842.106154110453,40840.0,5485009.0,5,3,705.2322729924467,86.26270120894837,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zc,9,VE1303,Iribarren,-69.419998,10.167886,6.5,248568.2376469602,0.0,0.0,0.0,22109.69859184501,102876.0,13795430.0,10,9,1273.331198399268,120.11076424138564,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zc,9,VE2213,Urachiche,-68.996374,10.195056,6.5,47570.257937863935,0.0,0.0,0.0,4230.681559723162,9790.0,1176347.0,0,1,222.86531425569598,16.863801441738044,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zc,9,VE2206,José Antonio Páez,-69.000164,10.078575,6.5,49560.39445128851,0.0,0.0,0.0,4408.308347521192,9910.0,1288999.0,0,0,189.49972168752575,32.57106404608789,0.0,0.0,0,0,0.0,0.0,0.0,842.9849387351424,discrepancia_poblacional
us6000t7zc,9,VE0809,Montalbán,-68.313397,10.215459,6.5,38129.992923735175,0.0,0.0,0.0,4053.389489884824,15147.0,2307149.0,1,12,229.03145772983228,18.379197083987094,0.0,0.0,0,0,0.0,0.0,0.0,183.6005825563334,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zc,9,VE0808,Miranda,-68.366263,10.110075,6.5,22305.287024482153,0.0,0.0,0.0,1796.9120613534528,13163.0,1593872.0,1,13,158.05616051197197,8.698927282600108,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us6000t7zc,9,VE1302,Crespo,-69.15582,10.327583,6.5,70151.50660600606,0.0,0.0,0.0,6239.8506017472655,23578.0,1743230.0,6,12,648.4334787850037,55.567420932606005,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zc,9,VE2208,Manuel Monge,-68.73549,10.635929,6.5,13441.724066166207,0.0,0.0,0.0,1072.1211642283313,7114.0,606169.0,0,0,237.78206145907438,34.13886446930494,0.0,0.0,0,0,0.0,0.0,0.0,4239.535500491969,discrepancia_poblacional
us6000t7zc,9,VE1309,Urdaneta,-69.577037,10.58366,6.0,4138.598803821951,0.0,0.0,0.0,384.117626106237,4684.0,265190.0,0,0,146.27223526935597,32.44088873146399,0.0,0.0,0,0,0.0,0.0,0.0,2.571242183446884,"construido_no_mapeado,discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us6000t7zc,9,VE1307,Simón Planas,-69.118496,9.829746,6.0,4105.818545686081,0.0,0.0,0.0,365.2050497003457,4615.0,297078.0,0,0,150.38349612903474,15.844545380131425,0.0,0.0,0,0,0.0,0.0,0.0,965.2794119864702,"construido_no_mapeado,discrepancia_poblacional"
us6000t7zc,9,VE0802,Carlos Arvelo,-67.739952,9.992242,6.0,1041.5146580049768,0.0,0.0,0.0,113.324763253433,496.0,148981.0,0,0,24.80967004829856,0.0,0.0,0.0,0,0,0.0,0.0,0.0,71.71664799004793,"discrepancia_poblacional,construido_no_mapeado"
us6000t7zc,9,VE0806,Libertador,-68.127937,10.033213,6.0,151849.2464810526,0.0,0.0,0.0,16522.26635530057,63003.0,9453191.0,4,44,640.9608771251839,44.58254628248483,0.0,0.0,0,0,0.0,0.0,0.0,8605.965499431826,discrepancia_poblacional
