usgs_id,shakemap_version,adm2_id,nombre,lon,lat,mmi_max,pop_mmi6p,pop_mmi7p,pop_mmi8p,pop_65p_mmi7p,pop_65p_mmi6p,bld_mmi6p,built_m2_mmi6p,health_mmi6p,edu_mmi6p,road_km_mmi6p,road_km_principal_mmi6p,bld_mmi7p,built_m2_mmi7p,health_mmi7p,edu_mmi7p,road_km_mmi7p,road_km_principal_mmi7p,ls_pop_expuesta_mmi6p,lq_pop_expuesta_mmi6p,flags_calidad
#meta+id+event,#meta+version,#adm2+code,#adm2+name,#geo+lon,#geo+lat,#indicator+mmi+max,#population+mmi6,#population+mmi7,#population+mmi8,#population+age65+mmi7,#population+age65+mmi6,#infra+buildings+mmi6,#infra+built+area+mmi6,#infra+health+mmi6,#infra+education+mmi6,#infra+roads+km+mmi6,#infra+roads+km+primary+mmi6,#infra+buildings+mmi7,#infra+built+area+mmi7,#infra+health+mmi7,#infra+education+mmi7,#infra+roads+km+mmi7,#infra+roads+km+primary+mmi7,#population+landslide+mmi6,#population+liquefaction+mmi6,#meta+flags
us20005j32,1,EC1301,Portoviejo,-80.365605,-1.043987,7.5,333086.75041354867,333074.6068843431,0.0,28165.17221675925,28166.16837595941,127969.0,20267611.0,122,295,2774.317789643916,219.67577471869117,127912.0,20265894.0,122,295,2760.137039573903,219.67577471869117,11570.249122485518,22305.47396149207,discrepancia_poblacional
us20005j32,1,EC0801,Esmeraldas,-79.626197,0.79745,7.5,297596.3180903783,297596.3180903783,0.0,21972.66475572009,21972.66475572009,109324.0,8793304.0,32,191,1660.707495655654,146.0331370575815,109324.0,8793304.0,32,191,1660.707495655654,146.0331370575815,16695.700751417316,6667.567187022418,
us20005j32,1,EC1308,Manta,-80.809167,-1.031926,7.0,268302.38296738174,265263.3823460443,0.0,18609.974895306794,18823.168048653457,92289.0,14593808.0,160,298,1317.6587670694594,135.46343964591065,89497.0,14246698.0,160,268,1203.612179420074,116.1131157662181,2033.4335433011875,473.62290195561945,construido_no_mapeado
us20005j32,1,EC0804,Quinindé,-79.464046,0.357792,7.5,164692.26704134326,164691.17179264408,0.0,10763.57953089914,10763.64073330396,68807.0,6926186.0,22,40,2327.992585500486,131.07277468344984,68632.0,6926151.0,22,40,2327.992585500486,131.07277468344984,14919.336026023142,86327.86324880458,discrepancia_poblacional
us20005j32,1,EC1303,Chone,-79.955707,-0.466376,7.5,150742.281617485,150742.281617485,0.0,12873.666005765052,12873.666005765052,78386.0,10296913.0,22,330,5573.812210440345,227.8288253195633,78386.0,10296913.0,22,330,5573.812210440345,227.8288253195633,22146.896086744033,34365.895622005686,discrepancia_poblacional
us20005j32,1,EC1304,El Carmen,-79.572021,-0.436258,7.5,131651.09960917663,131651.09960917663,0.0,9134.341576482595,9134.341576482595,56924.0,7824475.0,26,130,2046.5396760092447,207.19727855210058,56924.0,7824475.0,26,130,2046.5396760092447,207.19727855210058,659.9677129499614,75972.4396871524,"construido_no_mapeado,discrepancia_poblacional"
us20005j32,1,EC0908,El Empalme,-79.672206,-0.98772,7.0,90259.02472979762,87248.68491868488,0.0,6746.055415797547,6978.18009140916,37483.0,4685712.0,7,39,863.3429664839065,59.09213707043942,35476.0,4504943.0,7,37,813.9032503928281,49.6169082266979,0.0,53876.76061957516,discrepancia_poblacional
us20005j32,1,EC1309,Montecristi,-80.69315,-1.119549,7.0,81162.76255037682,77992.98221841082,0.0,5416.143743160184,5641.473360162149,49875.0,7673849.0,16,35,1722.216279747029,192.97944525660964,45622.0,7056203.0,16,30,1227.1449140694037,146.57300726820475,47.05953139439225,41.08969349320978,construido_no_mapeado
us20005j32,1,EC1314,Sucre,-80.337137,-0.589249,8.0,68319.48796129227,68319.48796129227,5826.9082257356495,6689.244057849902,6689.244057849902,37146.0,5020051.0,4,94,1694.1898613887365,103.30001539298172,37146.0,5020051.0,4,94,1694.1898613887365,103.30001539298172,34577.991120869294,1633.9260571822524,
