usgs_id,shakemap_version,adm2_id,nombre,lon,lat,mmi_max,pop_mmi6p,pop_mmi7p,pop_mmi8p,pop_65p_mmi7p,bld_mmi7p,built_m2_mmi7p,health_mmi7p,edu_mmi7p,road_km_mmi7p,road_km_principal_mmi7p,ls_pop_expuesta_mmi6p,lq_pop_expuesta_mmi6p,flags_calidad
#meta+id+event,#meta+version,#adm2+code,#adm2+name,#geo+lon,#geo+lat,#indicator+mmi+max,#population+mmi6,#population+mmi7,#population+mmi8,#population+age65+mmi7,#infra+buildings+mmi7,#infra+built+area+mmi7,#infra+health+mmi7,#infra+education+mmi7,#infra+roads+km+mmi7,#infra+roads+km+primary+mmi7,#population+landslide+mmi6,#population+liquefaction+mmi6,#meta+flags
us2000ahv0,1,MX20198,San Juan Guichicovi,-95.112167,17.054069,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us2000ahv0,1,MX07051,Mapastepec,-92.891435,15.461088,6.5,54492.09950208943,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,44645.31552466471,"discrepancia_poblacional,construido_no_mapeado"
us2000ahv0,1,MX20057,Matías Romero Avendaño,-94.990969,17.155604,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us2000ahv0,1,MX07071,Villa Comaltitlán,-92.619566,15.165422,6.0,5649.963298142422,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5649.963298142422,"discrepancia_poblacional,construido_no_mapeado"
us2000ahv0,1,MX07002,Acala,-92.840903,16.537753,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us2000ahv0,1,MX20307,San Pedro Huamelula,-95.782081,15.97443,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"construido_no_mapeado,discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us2000ahv0,1,MX20505,Santo Domingo Ingenio,-94.731557,16.579605,6.0,8545.80930698174,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4302.028388163308,discrepancia_poblacional
us2000ahv0,1,MX20441,Santa María Xadani,-95.026182,16.363099,6.0,9630.794196078787,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,147.81065990310162,construido_no_mapeado
us2000ahv0,1,MX20412,Santa María Guienagati,-95.351948,16.73667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us2000ahv0,1,MX20410,Santa María Ecatepec,-95.865058,16.233363,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us2000ahv0,1,MX20418,Santa María Jalapa del Marqués,-95.474234,16.515815,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us2000ahv0,1,MX07101,Tuxtla Gutiérrez,-93.137285,16.739447,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us2000ahv0,1,MX20495,Santiago Xanica,-96.21861,16.004525,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us2000ahv0,1,MX20043,Heroica Ciudad de Juchitán de Zaragoza,-94.936679,16.442935,6.5,109669.97918312269,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.285615012049675,74994.48582266562,"discrepancia_poblacional,construido_no_mapeado"
us2000ahv0,1,MX20308,San Pedro Huilotepec,-95.147522,16.24286,6.0,3572.7549043795443,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,78.36270297138253,
us2000ahv0,1,MX07102,Tuxtla Chico,-92.198799,14.894028,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us2000ahv0,1,MX07037,Huehuetán,-92.423773,15.009404,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,discrepancia_poblacional
us2000ahv0,1,MX20005,Asunción Ixtaltepec,-94.956452,16.661979,6.0,1263.321913698106,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1189.2557267706143,construido_no_mapeado
us2000ahv0,1,MX20513,Santo Domingo Petapa,-95.218667,16.854083,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,construido_no_mapeado
us2000ahv0,1,MX20440,Santa María Totolapilla,-95.615266,16.622925,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us2000ahv0,1,MX20265,San Miguel Chimalapa,-94.409857,16.65253,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us2000ahv0,1,MX07080,Siltepec,-92.456223,15.54732,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us2000ahv0,1,MX07057,Motozintla,-92.331467,15.313827,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us2000ahv0,1,MX07103,Tuzantán,-92.411564,15.140441,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us2000ahv0,1,MX07015,Cacahoatán,-92.164265,15.086366,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us2000ahv0,1,MX20266,San Miguel del Puerto,-96.096283,15.945292,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us2000ahv0,1,MX20124,San Blas Atempa,-95.146176,16.357894,6.0,19976.17078799894,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4049.415910149459,"construido_no_mapeado,discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us2000ahv0,1,MX07086,Suchiapa,-93.136332,16.585546,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us2000ahv0,1,MX07012,Berriozábal,-93.319093,16.86674,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado,discrepancia_poblacional"
us2000ahv0,1,MX07027,Chiapa de Corzo,-92.970632,16.598071,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,"discrepancia_poblacional,construido_no_mapeado"
us2000ahv0,1,MX20075,Reforma de Pineda,-94.445809,16.392526,6.0,3142.6366462428123,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2579.3275934327394,
us2000ahv0,1,MX20207,San Juan Mazatlán,-95.420772,17.132028,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us2000ahv0,1,MX20025,Chahuites,-94.204645,16.273895,6.0,13942.13852614304,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,13434.83057910623,
us2000ahv0,1,MX07034,Frontera Comalapa,-92.088011,15.762782,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us2000ahv0,1,MX20305,San Pedro Comitancillo,-95.166545,16.463622,6.0,4.727894613519311,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us2000ahv0,1,MX20053,Magdalena Tlacotepec,-95.252671,16.510838,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
us2000ahv0,1,MX20008,Asunción Tlacolulita,-95.766197,16.22612,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,
